"id","arrival_airport_code","arrival_airport_terminal","change_date","deadhead","departure_airport_code","departure_airport_terminal","airline_designator","aircraft_type","number","operational_suffix","leg_sequence_number","onward_carrier","onward_flight","onward_suffix","plan_arrival_date_utc","plan_departure_date_utc","service_type","status","route_id","ofp_time_start_utc","ofp_time_end_utc","code_sharing","aircraft_reg_num","estim_blockoff_time_utc","estim_blockon_time_utc","actual_departure_date_utc","actual_arrival_date_utc","onward_flight_date","warning_status","warning_status_time","date_eng_on_utc","date_eng_off_utc","special_status","version_id","start_date_utc","comment","action_type","change_source","modification_id","class_config","leg_oper_schedule_status","flight_time","user_id","smak_id"
"1322900","HMA","NULL","2023-04-26T15:06:11.503096","NULL","SVO","B","SU","32A","1382","NULL","1","NULL","NULL","NULL","2022-12-28T03:50:00","2022-12-28T00:35:00","J","ACTIVE","139018035715030063","2022-12-28T03:50:00","2022-12-29T03:49:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-27T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322910","LED","1","2023-04-26T15:06:11.519766","NULL","SVO","B","SU","32A","006","NULL","1","NULL","NULL","NULL","2022-12-29T08:35:00","2022-12-29T07:00:00","J","ACTIVE","139018035715190073","2022-12-29T08:35:00","2022-12-30T08:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322911","SVO","B","2023-04-26T15:06:11.524337","NULL","LED","1","SU","32A","007","NULL","1","NULL","NULL","NULL","2022-12-29T10:55:00","2022-12-29T09:25:00","J","ACTIVE","139018035715240074","2022-12-29T10:55:00","2022-12-30T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322921","SVO","B","2023-04-26T15:06:11.538859","NULL","ASF","NULL","SU","32A","1679","NULL","1","NULL","NULL","NULL","2022-12-29T16:20:00","2022-12-29T13:35:00","J","ACTIVE","139018035715380084","2022-12-29T16:20:00","2022-12-30T16:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322922","SVO","B","2023-04-26T15:06:11.538859","NULL","ASF","NULL","SU","32A","1679","NULL","1","NULL","NULL","NULL","2022-12-30T16:20:00","2022-12-30T13:35:00","J","ACTIVE","139018035715380085","2022-12-30T16:20:00","2022-12-31T16:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322923","SVO","B","2023-04-26T15:06:11.538859","NULL","ASF","NULL","SU","32A","1679","NULL","1","NULL","NULL","NULL","2022-12-31T16:20:00","2022-12-31T13:35:00","J","ACTIVE","139018035715380086","2022-12-31T16:20:00","2023-01-01T16:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322924","ASF","NULL","2023-04-26T15:06:11.544757","NULL","SVO","B","SU","32A","1678","NULL","1","NULL","NULL","NULL","2022-12-29T12:45:00","2022-12-29T10:05:00","J","ACTIVE","139018035715440087","2022-12-29T12:45:00","2022-12-30T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322925","ASF","NULL","2023-04-26T15:06:11.544757","NULL","SVO","B","SU","32A","1678","NULL","1","NULL","NULL","NULL","2022-12-30T12:45:00","2022-12-30T10:05:00","J","ACTIVE","139018035715440088","2022-12-30T12:45:00","2022-12-31T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1322935","SGC","NULL","2023-04-26T15:06:11.563586","NULL","SVO","B","SU","32B","1510","NULL","1","NULL","NULL","NULL","2022-12-25T01:30:00","2022-12-24T22:00:00","J","ACTIVE","139018035715630098","2022-12-25T01:30:00","2022-12-26T01:29:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1322936","SGC","NULL","2023-04-26T15:06:11.563586","NULL","SVO","B","SU","32B","1510","NULL","1","NULL","NULL","NULL","2022-12-29T01:30:00","2022-12-28T22:00:00","J","ACTIVE","139018035715630099","2022-12-29T01:30:00","2022-12-30T01:29:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1322937","SVO","B","2023-04-26T15:06:11.568659","NULL","SGC","NULL","SU","32B","1511","NULL","1","NULL","NULL","NULL","2022-12-25T05:55:00","2022-12-25T02:30:00","J","ACTIVE","139018035715680100","2022-12-25T05:55:00","2022-12-26T05:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1322938","SVO","B","2023-04-26T15:06:11.568659","NULL","SGC","NULL","SU","32B","1511","NULL","1","NULL","NULL","NULL","2022-12-29T05:55:00","2022-12-29T02:30:00","J","ACTIVE","139018035715680101","2022-12-29T05:55:00","2022-12-30T05:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1323045","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-24T15:40:00","2022-12-24T12:20:00","J","ACTIVE","139018035716580208","2022-12-24T15:40:00","2022-12-25T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323046","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-25T15:40:00","2022-12-25T12:20:00","J","ACTIVE","139018035716580209","2022-12-25T15:40:00","2022-12-26T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323047","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-26T15:40:00","2022-12-26T12:20:00","J","ACTIVE","139018035716580210","2022-12-26T15:40:00","2022-12-27T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-26T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323048","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-27T15:40:00","2022-12-27T12:20:00","J","ACTIVE","139018035716580211","2022-12-27T15:40:00","2022-12-28T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-27T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323049","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-28T15:40:00","2022-12-28T12:20:00","J","ACTIVE","139018035716580212","2022-12-28T15:40:00","2022-12-29T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323050","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-29T15:40:00","2022-12-29T12:20:00","J","ACTIVE","139018035716580213","2022-12-29T15:40:00","2022-12-30T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323051","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-30T15:40:00","2022-12-30T12:20:00","J","ACTIVE","139018035716580214","2022-12-30T15:40:00","2022-12-31T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323052","SVO","B","2023-04-26T15:06:11.658726","NULL","MCX","NULL","SU","32A","1053","NULL","1","NULL","NULL","NULL","2022-12-31T15:40:00","2022-12-31T12:20:00","J","ACTIVE","139018035716580215","2022-12-31T15:40:00","2023-01-01T15:39:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323057","MCX","NULL","2023-04-26T15:06:11.669926","NULL","SVO","B","SU","320","1052","NULL","1","NULL","NULL","NULL","2022-12-23T11:20:00","2022-12-23T07:45:00","J","ACTIVE","139018035716690220","2022-12-23T11:20:00","2022-12-24T11:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1323058","KUF","NULL","2023-04-26T15:06:11.674589","NULL","SVO","B","SU","32B","1212","NULL","1","NULL","NULL","NULL","2022-12-16T16:10:00","2022-12-16T14:20:00","J","ACTIVE","139018035716740221","2022-12-16T16:10:00","2022-12-17T16:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-16T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1323265","LED","1","2023-04-26T15:06:11.830493","NULL","SVO","B","SU","32A","022","NULL","1","NULL","NULL","NULL","2022-12-31T17:35:00","2022-12-31T16:05:00","J","ACTIVE","139018035718300172","2022-12-31T17:35:00","2023-01-01T17:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323364","SVO","B","2023-04-26T15:06:11.918501","NULL","RGK","NULL","SU","73H","1525","NULL","1","NULL","NULL","NULL","2022-12-23T12:45:00","2022-12-23T07:45:00","J","ACTIVE","139018035719180015","2022-12-23T12:45:00","2022-12-24T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1323365","SVO","B","2023-04-26T15:06:11.918501","NULL","RGK","NULL","SU","73H","1525","NULL","1","NULL","NULL","NULL","2022-12-24T12:45:00","2022-12-24T07:45:00","J","ACTIVE","139018035719180016","2022-12-24T12:45:00","2022-12-25T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1323366","SVO","B","2023-04-26T15:06:11.918501","NULL","RGK","NULL","SU","73H","1525","NULL","1","NULL","NULL","NULL","2022-12-25T12:45:00","2022-12-25T07:45:00","J","ACTIVE","139018035719180017","2022-12-25T12:45:00","2022-12-26T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1323367","SVO","B","2023-04-26T15:06:11.918501","NULL","RGK","NULL","SU","73H","1525","NULL","1","NULL","NULL","NULL","2022-12-26T12:45:00","2022-12-26T07:45:00","J","ACTIVE","139018035719180018","2022-12-26T12:45:00","2022-12-27T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-26T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1323368","SVO","B","2023-04-26T15:06:11.918501","NULL","RGK","NULL","SU","73H","1525","NULL","1","NULL","NULL","NULL","2022-12-27T12:45:00","2022-12-27T07:45:00","J","ACTIVE","139018035719180019","2022-12-27T12:45:00","2022-12-28T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-27T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1323369","SVO","B","2023-04-26T15:06:11.918501","NULL","RGK","NULL","SU","73H","1525","NULL","1","NULL","NULL","NULL","2022-12-28T12:45:00","2022-12-28T07:45:00","J","ACTIVE","139018035719180020","2022-12-28T12:45:00","2022-12-29T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1323370","SVO","B","2023-04-26T15:06:11.918501","NULL","RGK","NULL","SU","73H","1525","NULL","1","NULL","NULL","NULL","2022-12-29T12:45:00","2022-12-29T07:45:00","J","ACTIVE","139018035719180021","2022-12-29T12:45:00","2022-12-30T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1323371","LED","1","2023-04-26T15:06:11.926995","NULL","SVO","B","SU","32A","012","NULL","1","NULL","NULL","NULL","2022-12-25T10:35:00","2022-12-25T09:00:00","J","ACTIVE","139018035719270022","2022-12-25T10:35:00","2022-12-26T10:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1323372","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-20T07:20:00","2022-12-19T22:05:00","J","ACTIVE","139018035719310023","2022-12-20T07:20:00","2022-12-21T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-19T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323373","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-21T07:20:00","2022-12-20T22:05:00","J","ACTIVE","139018035719310024","2022-12-21T07:20:00","2022-12-22T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323374","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-22T07:20:00","2022-12-21T22:05:00","J","ACTIVE","139018035719310025","2022-12-22T07:20:00","2022-12-23T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323375","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-23T07:20:00","2022-12-22T22:05:00","J","ACTIVE","139018035719310026","2022-12-23T07:20:00","2022-12-24T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323376","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-24T07:20:00","2022-12-23T22:05:00","J","ACTIVE","139018035719310027","2022-12-24T07:20:00","2022-12-25T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323377","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-25T07:20:00","2022-12-24T22:05:00","J","ACTIVE","139018035719310028","2022-12-25T07:20:00","2022-12-26T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323378","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-26T07:20:00","2022-12-25T22:05:00","J","ACTIVE","139018035719310029","2022-12-26T07:20:00","2022-12-27T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323379","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-27T07:20:00","2022-12-26T22:05:00","J","ACTIVE","139018035719310030","2022-12-27T07:20:00","2022-12-28T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-26T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323380","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-28T07:20:00","2022-12-27T22:05:00","J","ACTIVE","139018035719310031","2022-12-28T07:20:00","2022-12-29T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-27T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323381","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-29T07:20:00","2022-12-28T22:05:00","J","ACTIVE","139018035719310032","2022-12-29T07:20:00","2022-12-30T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323382","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-30T07:20:00","2022-12-29T22:05:00","J","ACTIVE","139018035719310033","2022-12-30T07:20:00","2022-12-31T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323383","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2022-12-31T07:20:00","2022-12-30T22:05:00","J","ACTIVE","139018035719310034","2022-12-31T07:20:00","2023-01-01T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323384","MLE","NULL","2023-04-26T15:06:11.931791","NULL","SVO","C","SU","77W","320","NULL","1","NULL","NULL","NULL","2023-01-01T07:20:00","2022-12-31T22:05:00","J","ACTIVE","139018035719310035","2023-01-01T07:20:00","2023-01-02T07:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323469","SVO","B","2023-04-26T15:06:11.998506","NULL","LED","1","SU","320","013","NULL","1","NULL","NULL","NULL","2022-12-24T12:55:00","2022-12-24T11:25:00","J","ACTIVE","139018035719980120","2022-12-24T12:55:00","2022-12-25T12:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1323471","SVO","C","2023-04-26T15:06:12.008211","NULL","MLE","NULL","SU","77W","321","NULL","1","NULL","NULL","NULL","2022-12-20T18:00:00","2022-12-20T09:00:00","J","ACTIVE","139018035720080122","2022-12-20T18:00:00","2022-12-21T17:59:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323472","SVO","C","2023-04-26T15:06:12.008211","NULL","MLE","NULL","SU","77W","321","NULL","1","NULL","NULL","NULL","2022-12-21T18:00:00","2022-12-21T09:00:00","J","ACTIVE","139018035720080123","2022-12-21T18:00:00","2022-12-22T17:59:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323473","SVO","C","2023-04-26T15:06:12.008211","NULL","MLE","NULL","SU","77W","321","NULL","1","NULL","NULL","NULL","2022-12-22T18:00:00","2022-12-22T09:00:00","J","ACTIVE","139018035720080124","2022-12-22T18:00:00","2022-12-23T17:59:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323474","SVO","C","2023-04-26T15:06:12.008211","NULL","MLE","NULL","SU","77W","321","NULL","1","NULL","NULL","NULL","2022-12-23T18:00:00","2022-12-23T09:00:00","J","ACTIVE","139018035720080125","2022-12-23T18:00:00","2022-12-24T17:59:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323475","SVO","C","2023-04-26T15:06:12.008211","NULL","MLE","NULL","SU","77W","321","NULL","1","NULL","NULL","NULL","2022-12-24T18:00:00","2022-12-24T09:00:00","J","ACTIVE","139018035720080126","2022-12-24T18:00:00","2022-12-25T17:59:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1323476","SVO","C","2023-04-26T15:06:12.008211","NULL","MLE","NULL","SU","77W","321","NULL","1","NULL","NULL","NULL","2022-12-25T18:00:00","2022-12-25T09:00:00","J","ACTIVE","139018035720080127","2022-12-25T18:00:00","2022-12-26T17:59:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
